rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, attribute_name, type, value
VAR_ATT,COMPASS,,,,,,,"","",coordinates,str,"TIME HEIGHT_WSPD LATITUDE LONGITUDE"
VAR_ATT,COMPASS,SOFS-8-2019,,L25,,,,"","",sensor_serial_number,str,"SWND-272"
VAR_ATT,COMPASS,SOFS-8-2019,,L26,,,,"","",sensor_serial_number,str,"SWND-273"
VAR_ATT,LW,,,,,,,"","",name,str,"surface_downwelling_longwave_flux_in_air"
VAR_ATT,LW,,,,,,,"","",standard_name,str,"surface_downwelling_longwave_flux_in_air"
VAR_ATT,LW,,,,,,,"","",long_name,str,"surface downwelling longwave radiation"
VAR_ATT,LW,,,,,,,"","",valid_min,float32,"0.0"
VAR_ATT,LW,,,,,,,"","",valid_max,float32,"700.0"
VAR_ATT,LW,,,,,,,"","",coordinates,str,"TIME HEIGHT_LWR LATITUDE LONGITUDE"
VAR_ATT,LW,SOFS-8-2019,,L25,,,,"","",sensor_serial_number,str,"LWR-326"
VAR_ATT,LW,SOFS-8-2019,,L26,,,,"","",sensor_serial_number,str,"LWR-327"
VAR_ATT,RAIT,,,,,,,"","",name,str,"thickness_of_rainfall_amount"
VAR_ATT,RAIT,,,,,,,"","",standard_name,str,"thickness_of_rainfall_amount"
VAR_ATT,RAIT,,,,,,,"","",long_name,str,"rain fall total"
VAR_ATT,RAIT,,,,,,,"","",valid_min,float32,"0.0"
VAR_ATT,RAIT,,,,,,,"","",valid_max,float32,"60.0"
VAR_ATT,RAIT,,,,,,,"","",coordinates,str,"TIME HEIGHT_RAIT LATITUDE LONGITUDE"
VAR_ATT,RAIT,SOFS-8-2019,,L25,,,,"","",sensor_serial_number,str,"PRC-277"
VAR_ATT,RAIT,SOFS-8-2019,,L26,,,,"","",sensor_serial_number,str,"PRC-278"
VAR_ATT,RELH,,,,,,,"","",name,str,"relative_humidity"
VAR_ATT,RELH,,,,,,,"","",standard_name,str,"relative_humidity"
